Id	ArticleIds	AuthorList	DOI	PubDate	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
29879170	DictElement({'pubmed': ['29879170'], 'medline': [], 'doi': '10.1371/journal.pone.0198070', 'pii': 'PONE-D-18-04000', 'pmc': 'PMC5991735', 'rid': '29879170', 'eid': '29879170', 'pmcid': 'pmc-id: PMC5991735;'}, attributes={})	['Weppelmann TA', 'Stephenson CJ', 'Musih E', 'Dame JB', 'Remy MY', 'Nicolas R', 'von Fricken ME']	10.1371/journal.pone.0198070	2018	PloS one	1	von Fricken ME	101285081	2018	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Elimination or more accurate estimation? Investigation of trends in malaria diagnoses in the Ouest Department of Haiti from 2008 to 2017.
29866113	DictElement({'pubmed': ['29866113'], 'medline': [], 'doi': '10.1186/s12936-018-2368-4', 'pii': '10.1186/s12936-018-2368-4', 'pmc': 'PMC5987525', 'rid': '29866113', 'eid': '29866113', 'pmcid': 'pmc-id: PMC5987525;'}, attributes={})	['Khadka A', 'Perales NA', 'Wei DJ', 'Gage AD', 'Haber N', 'Verguet S', 'Patenaude B', 'Fink G']	10.1186/s12936-018-2368-4	2018 Jun 4	Malaria journal	1	Fink G	101139802	2018 Jun 4	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Malaria control across borders: quasi-experimental evidence from the Trans-Kunene malaria initiative (TKMI).
29774291	DictElement({'pubmed': ['29774291'], 'medline': [], 'doi': '10.1016/j.parepi.2017.08.001', 'pii': 'S2405-6731(17)30028-4', 'pmc': 'PMC5952671', 'rid': '29774291', 'eid': '29774291', 'pmcid': 'pmc-id: PMC5952671;'}, attributes={})	['Nsakashalo-Senkwe M', 'Mwase E', 'Chizema-Kawesha E', 'Mukonka V', 'Songolo P', 'Masaninga F', 'Rebollo MP', 'Thomas B', 'Bockarie MJ', 'Betts H', 'Stothard JR', 'Kelly-Hope LA']	10.1016/j.parepi.2017.08.001	2017 Nov	Parasite epidemiology and control	1	Kelly-Hope LA	101687137	2017 Nov	['Journal Article']	PubMed	Parasite Epidemiol Control	Significant decline in lymphatic filariasis associated with nationwide scale-up of insecticide-treated nets in Zambia.
29757523	DictElement({'pubmed': ['29757523'], 'medline': [], 'doi': '10.1111/jvec.12292', 'rid': '29757523', 'eid': '29757523'}, attributes={})	['Asigau S', 'Parker PG']	10.1111/jvec.12292	2018 Jun	Journal of vector ecology : journal of the Society for Vector Ecology	1	Parker PG	9512496	2018 Jun	['Journal Article']	PubMed - indexed for MEDLINE	J Vector Ecol	The influence of ecological factors on mosquito abundance and occurrence in Galápagos.
29692310	DictElement({'pubmed': ['29692310'], 'medline': [], 'doi': '10.4269/ajtmh.18-0077', 'pmc': 'PMC6085798', 'rid': '29692310', 'eid': '29692310', 'pmcid': 'pmc-id: PMC6085798;embargo-date: 2019/07/01;'}, attributes={})	['Dinko B', 'Ansah F', 'Agyare-Kwabi C', 'Tagboto S', 'Amoah LE', 'Urban BC', 'Sutherland CJ', 'Awandare GA', 'Williamson KC', 'Binka FN', 'Deitsch KW']	10.4269/ajtmh.18-0077	2018 Jul	The American journal of tropical medicine and hygiene	1	Deitsch KW	0370507	2018 Jul	['Journal Article']	PubMed - in process	Am J Trop Med Hyg	Gametocyte Development and Carriage in Ghanaian Individuals with Uncomplicated <i>Plasmodium falciparum</i> Malaria.
29606018	DictElement({'pubmed': ['29606018'], 'medline': [], 'doi': '10.1080/03014460.2018.1459837', 'rid': '29606018', 'eid': '29606018'}, attributes={})	['Pomer A', 'Buffa G', 'Taleo F', 'Sizemore JH', 'Tokon A', 'Taleo G', 'Tarivonda L', 'Chan CW', 'Kaneko A', 'Dancause KN']	10.1080/03014460.2018.1459837	2018 May	Annals of human biology	1	Dancause KN	0404024	2018 May	['Journal Article']	PubMed - indexed for MEDLINE	Ann Hum Biol	Relationships between psychosocial distress and diet during pregnancy and infant birthweight in a lower-middle income country: 'healthy mothers, healthy communities' study in Vanuatu.
29552642	DictElement({'pubmed': ['29552642'], 'medline': [], 'doi': '10.12688/wellcomeopenres.12928.1', 'pmc': 'PMC5829465', 'rid': '29552642', 'eid': '29552642', 'pmcid': 'pmc-id: PMC5829465;'}, attributes={})	['Ngowo HS', 'Kaindoa EW', 'Matthiopoulos J', 'Ferguson HM', 'Okumu FO']	10.12688/wellcomeopenres.12928.1	2017	Wellcome open research	1	Okumu FO	101696457	2017	['Journal Article']	PubMed	Wellcome Open Res	Variations in household microclimate affect outdoor-biting behaviour of malaria vectors.
29540186	DictElement({'pubmed': ['29540186'], 'medline': [], 'doi': '10.1186/s12936-018-2263-z', 'pii': '10.1186/s12936-018-2263-z', 'pmc': 'PMC5853114', 'rid': '29540186', 'eid': '29540186', 'pmcid': 'pmc-id: PMC5853114;'}, attributes={})	['de Alencar FEC', 'Malafronte RDS', 'Cerutti Junior C', 'Natal Fernandes L', 'Buery JC', 'Fux B', 'Rezende HR', 'Duarte AMRC', 'Medeiros-Sousa AR', 'Miranda AE']	10.1186/s12936-018-2263-z	2018 Mar 14	Malaria journal	1	Miranda AE	101139802	2018 Mar 14	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Assessment of asymptomatic Plasmodium spp. infection by detection of parasite DNA in residents of an extra-Amazonian region of Brazil.
29529859	DictElement({'pubmed': ['29529859'], 'medline': [], 'pii': 'epih.e2018008', 'doi': '10.4178/epih.e2018008', 'pmc': 'PMC5968205', 'rid': '29529859', 'eid': '29529859', 'pmcid': 'pmc-id: PMC5968205;'}, attributes={})	['Nematollahi S', 'Mansournia MA', 'Foroushani AR', 'Mahmoodi M', 'Alavi A', 'Shekari M', 'Holakouie-Naieni K']	10.4178/epih.e2018008	2018	Epidemiology and health	1	Holakouie-Naieni K	101519472	2018	['Journal Article']	PubMed - indexed for MEDLINE	Epidemiol Health	The effects of water-pipe smoking on birth weight: a population-based prospective cohort study in southern Iran.
29522089	DictElement({'pubmed': ['29522089'], 'medline': [], 'pii': '4924398', 'doi': '10.1093/cid/ciy207', 'pmc': 'PMC6137121', 'rid': '29522089', 'eid': '29522089', 'pmcid': 'pmc-id: PMC6137121;'}, attributes={})	['Oldenburg CE', 'Guerin PJ', 'Berthé F', 'Grais RF', 'Isanaka S']	10.1093/cid/ciy207	2018 Sep 14	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1	Isanaka S	9203213	2018 Sep 14	['Journal Article']	PubMed - in process	Clin Infect Dis	Malaria and Nutritional Status Among Children With Severe Acute Malnutrition in Niger: A Prospective Cohort Study.
29505584	DictElement({'pubmed': ['29505584'], 'medline': [], 'doi': '10.1371/journal.pone.0193353', 'pii': 'PONE-D-16-47632', 'pmc': 'PMC5837085', 'rid': '29505584', 'eid': '29505584', 'pmcid': 'pmc-id: PMC5837085;'}, attributes={})	['Chem ED', 'Anong DN', 'Akoachere JKT']	10.1371/journal.pone.0193353	2018	PloS one	1	Akoachere JKT	101285081	2018	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Prescribing patterns and associated factors of antibiotic prescription in primary health care facilities of Kumbo East and Kumbo West Health Districts, North West Cameroon.
29482559	DictElement({'pubmed': ['29482559'], 'medline': [], 'doi': '10.1186/s12942-018-0127-y', 'pii': '10.1186/s12942-018-0127-y', 'pmc': 'PMC5828493', 'rid': '29482559', 'eid': '29482559', 'pmcid': 'pmc-id: PMC5828493;'}, attributes={})	['Amoah B', 'Giorgi E', 'Heyes DJ', 'van Burren S', 'Diggle PJ']	10.1186/s12942-018-0127-y	2018 Feb 27	International journal of health geographics	1	Diggle PJ	101152198	2018 Feb 27	['Journal Article']	PubMed - indexed for MEDLINE	Int J Health Geogr	Geostatistical modelling of the association between malaria and child growth in Africa.
29452110	DictElement({'pubmed': ['29452110'], 'medline': [], 'pii': 'S0001-706X(17)31257-3', 'doi': '10.1016/j.actatropica.2018.02.009', 'rid': '29452110', 'eid': '29452110'}, attributes={})	['Getawen SK', 'Ashine T', 'Massebo F', 'Woldeyes D', 'Lindtjørn B']	10.1016/j.actatropica.2018.02.009	2018 May	Acta tropica	1	Lindtjørn B	0370374	2018 May	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Acta Trop	Exploring the impact of house screening intervention on entomological indices and incidence of malaria in Arba Minch town, southwest Ethiopia: A randomized control trial.
29439870	DictElement({'pubmed': ['29439870'], 'medline': [], 'pii': 'S0264-410X(18)30142-7', 'doi': '10.1016/j.vaccine.2018.01.069', 'pmc': 'PMC5843576', 'rid': '29439870', 'eid': '29439870', 'pmcid': 'pmc-id: PMC5843576;'}, attributes={})	['Nielsen CM', 'Vekemans J', 'Lievens M', 'Kester KE', 'Regules JA', 'Ockenhouse CF']	10.1016/j.vaccine.2018.01.069	2018 Mar 14	Vaccine	1	Ockenhouse CF	8406899	2018 Mar 14	['Journal Article']	PubMed - indexed for MEDLINE	Vaccine	RTS,S malaria vaccine efficacy and immunogenicity during Plasmodium falciparum challenge is associated with HLA genotype.
29421401	DictElement({'pubmed': ['29421401'], 'medline': [], 'pii': 'S0160-4120(17)31150-9', 'doi': '10.1016/j.envint.2018.01.016', 'pmc': 'PMC5866210', 'mid': 'NIHMS939806', 'rid': '29421401', 'eid': '29421401', 'pmcid': 'pmc-id: PMC5866210;manuscript-id: NIHMS939806;'}, attributes={})	['Coker E', 'Chevrier J', 'Rauch S', 'Bradman A', 'Obida M', 'Crause M', 'Bornman R', 'Eskenazi B']	10.1016/j.envint.2018.01.016	2018 Apr	Environment international	1	Eskenazi B	7807270	2018 Apr	['Journal Article']	PubMed - indexed for MEDLINE	Environ Int	Association between prenatal exposure to multiple insecticides and child body weight and body composition in the VHEMBE South African birth cohort.
29374222	DictElement({'pubmed': ['29374222'], 'medline': [], 'doi': '10.1038/s41598-018-20008-w', 'pii': '10.1038/s41598-018-20008-w', 'pmc': 'PMC5786108', 'rid': '29374222', 'eid': '29374222', 'pmcid': 'pmc-id: PMC5786108;'}, attributes={})	['Duval A', 'Obadia T', 'Martinet L', 'Boëlle PY', 'Fleury E', 'Guillemot D', 'Opatowski L', 'Temime L', 'I-Bird study group.']	10.1038/s41598-018-20008-w	2018 Jan 26	Scientific reports	1	Temime L	101563288	2018 Jan 26	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	Measuring dynamic social contacts in a rehabilitation hospital: effect of wards, patient and staff characteristics.
29372060	DictElement({'pubmed': ['29372060'], 'medline': [], 'doi': '10.1186/s12878-018-0096-1', 'pii': '96', 'pmc': 'PMC5771125', 'rid': '29372060', 'eid': '29372060', 'pmcid': 'pmc-id: PMC5771125;'}, attributes={})	['Feleke BE', 'Feleke TE']	10.1186/s12878-018-0096-1	2018	BMC hematology	1	Feleke TE	101609487	2018	['Journal Article']	PubMed	BMC Hematol	Pregnant mothers are more anemic than lactating mothers, a comparative cross-sectional study, Bahir Dar, Ethiopia.
29370261	DictElement({'pubmed': ['29370261'], 'medline': [], 'doi': '10.1371/journal.pone.0191550', 'pii': 'PONE-D-17-35077', 'pmc': 'PMC5784958', 'rid': '29370261', 'eid': '29370261', 'pmcid': 'pmc-id: PMC5784958;'}, attributes={})	['Bangirana P', 'Conroy AL', 'Opoka RO', 'Hawkes MT', 'Hermann L', 'Miller C', 'Namasopo S', 'Liles WC', 'John CC', 'Kain KC']	10.1371/journal.pone.0191550	2018	PloS one	1	Kain KC	101285081	2018	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	PLoS One	Inhaled nitric oxide and cognition in pediatric severe malaria: A randomized double-blind placebo controlled trial.
29347985	DictElement({'pubmed': ['29347985'], 'medline': [], 'doi': '10.1186/s12936-018-2187-7', 'pii': '10.1186/s12936-018-2187-7', 'pmc': 'PMC5774132', 'rid': '29347985', 'eid': '29347985', 'pmcid': 'pmc-id: PMC5774132;'}, attributes={})	['Wu DF', 'Löhrich T', 'Sachse A', 'Mundry R', 'Wittig RM', 'Calvignac-Spencer S', 'Deschner T', 'Leendertz FH']	10.1186/s12936-018-2187-7	2018 Jan 18	Malaria journal	1	Leendertz FH	101139802	2018 Jan 18	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Seasonal and inter-annual variation of malaria parasite detection in wild chimpanzees.
29336158	DictElement({'pubmed': ['29336158'], 'medline': [], 'doi': '10.1021/acs.jproteome.7b00861', 'rid': '29336158', 'eid': '29336158'}, attributes={})	['Quevedo-Tumailli VF', 'Ortega-Tenezaca B', 'González-Díaz H']	10.1021/acs.jproteome.7b00861	2018 Mar 2	Journal of proteome research	1	González-Díaz H	101128775	2018 Mar 2	['Journal Article']	PubMed - indexed for MEDLINE	J Proteome Res	Chromosome Gene Orientation Inversion Networks (GOINs) of Plasmodium Proteome.
29238965	DictElement({'pubmed': ['29238965'], 'medline': [], 'doi': '10.1111/biom.12833', 'pmc': 'PMC6004265', 'mid': 'NIHMS968286', 'rid': '29238965', 'eid': '29238965', 'pmcid': 'pmc-id: PMC6004265;manuscript-id: NIHMS968286;'}, attributes={})	['Follmann D', 'Huang CY']	10.1111/biom.12833	2018 Sep	Biometrics	1	Huang CY	0370625	2018 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Biometrics	Sieve analysis using the number of infecting pathogens.
29207305	DictElement({'pubmed': ['29207305'], 'medline': [], 'pii': 'S1570-0232(17)31382-X', 'doi': '10.1016/j.jchromb.2017.11.026', 'pmc': 'PMC5786170', 'mid': 'NIHMS929077', 'rid': '29207305', 'eid': '29207305', 'pmcid': 'pmc-id: PMC5786170;manuscript-id: NIHMS929077;'}, attributes={})	['Chhonker YS', 'Sleightholm RL', 'Li J', 'Oupický D', 'Murry DJ']	10.1016/j.jchromb.2017.11.026	2018 Jan 1	Journal of chromatography. B, Analytical technologies in the biomedical and life sciences	1	Murry DJ	101139554	2018 Jan 1	['Journal Article']	PubMed - indexed for MEDLINE	J Chromatogr B Analyt Technol Biomed Life Sci	Simultaneous quantitation of hydroxychloroquine and its metabolites in mouse blood and tissues using LC-ESI-MS/MS: An application for pharmacokinetic studies.
29179064	DictElement({'pubmed': ['29179064'], 'medline': [], 'pii': 'S1570-0232(17)31515-5', 'doi': '10.1016/j.jchromb.2017.11.022', 'rid': '29179064', 'eid': '29179064'}, attributes={})	['Loukotková L', 'VonTungeln LS', 'Vanlandingham M', 'da Costa GG']	10.1016/j.jchromb.2017.11.022	2018 Jan 1	Journal of chromatography. B, Analytical technologies in the biomedical and life sciences	1	da Costa GG	101139554	2018 Jan 1	['Journal Article']	PubMed - indexed for MEDLINE	J Chromatogr B Analyt Technol Biomed Life Sci	A simple and highly sensitive UPLC-ESI-MS/MS method for the simultaneous quantification of nicotine, cotinine, and the tobacco-specific carcinogens N'-nitrosonornicotine and 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone in serum samples.
29165226	DictElement({'pubmed': ['29165226'], 'medline': [], 'doi': '10.4269/ajtmh.17-0130', 'pmc': 'PMC5928691', 'rid': '29165226', 'eid': '29165226', 'pmcid': 'pmc-id: PMC5928691;'}, attributes={})	['Barffour MA', 'Schulze KJ', 'Coles CL', 'Chileshe J', 'Kalungwana N', 'Arguello M', 'Siamusantu W', 'Moss WJ', 'West KP Jr', 'Palmer AC']	10.4269/ajtmh.17-0130	2018 Jan	The American journal of tropical medicine and hygiene	1	Palmer AC	0370507	2018 Jan	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Comparability of Inflammation-Adjusted Vitamin A Deficiency Estimates and Variance in Retinol Explained by C-Reactive Protein and α<sub>1</sub>-Acid Glycoprotein during Low and High Malaria Transmission Seasons in Rural Zambian Children.
29149315	DictElement({'pubmed': ['29149315'], 'medline': [], 'pii': '4621478', 'doi': '10.1093/heapol/czx114', 'rid': '29149315', 'eid': '29149315'}, attributes={})	['Lee EH', 'Olsen CH', 'Koehlmoos T', 'Masuoka P', 'Stewart A', 'Bennett JW', 'Mancuso J']	10.1093/heapol/czx114	2017 Nov 1	Health policy and planning	1	Mancuso J	8610614	2017 Nov 1	['Journal Article']	PubMed - indexed for MEDLINE	Health Policy Plan	A cross-sectional study of malaria endemicity and health system readiness to deliver services in Kenya, Namibia and Senegal.
29061148	DictElement({'pubmed': ['29061148'], 'medline': [], 'doi': '10.1186/s12936-017-2072-9', 'pii': '10.1186/s12936-017-2072-9', 'pmc': 'PMC5654057', 'rid': '29061148', 'eid': '29061148', 'pmcid': 'pmc-id: PMC5654057;'}, attributes={})	['Kitutu FE', 'Kalyango JN', 'Mayora C', 'Selling KE', 'Peterson S', 'Wamani H']	10.1186/s12936-017-2072-9	2017 Oct 23	Malaria journal	1	Wamani H	101139802	2017 Oct 23	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Integrated community case management by drug sellers influences appropriate treatment of paediatric febrile illness in South Western Uganda: a quasi-experimental study.
29028827	DictElement({'pubmed': ['29028827'], 'medline': [], 'doi': '10.1371/journal.pone.0186577', 'pii': 'PONE-D-17-23595', 'pmc': 'PMC5640245', 'rid': '29028827', 'eid': '29028827', 'pmcid': 'pmc-id: PMC5640245;'}, attributes={})	['McLean ARD', 'Stanisic D', 'McGready R', 'Chotivanich K', 'Clapham C', 'Baiwog F', 'Pimanpanarak M', 'Siba P', 'Mueller I', 'King CL', 'Nosten F', 'Beeson JG', 'Rogerson S', 'Simpson JA', 'Fowkes FJI']	10.1371/journal.pone.0186577	2017	PloS one	1	Fowkes FJI	101285081	2017	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	P. falciparum infection and maternofetal antibody transfer in malaria-endemic settings of varying transmission.
28985689	DictElement({'pubmed': ['28985689'], 'medline': [], 'doi': '10.1080/07853890.2017.1390247', 'rid': '28985689', 'eid': '28985689'}, attributes={})	['Pes GM', 'Errigo A', 'Bitti A', 'Dore MP']	10.1080/07853890.2017.1390247	2018 Feb	Annals of medicine	1	Dore MP	8906388	2018 Feb	['Journal Article']	PubMed - in process	Ann Med	Effect of age, period and birth-cohort on the frequency of glucose-6-phosphate dehydrogenase deficiency in Sardinian adults.
28981665	DictElement({'pubmed': ['28981665'], 'medline': [], 'pii': '4030743', 'doi': '10.1093/heapol/czx084', 'pmc': 'PMC5886061', 'rid': '28981665', 'eid': '28981665', 'pmcid': 'pmc-id: PMC5886061;'}, attributes={})	['Pitt C', 'Ndiaye M', 'Conteh L', 'Sy O', 'Hadj Ba E', 'Cissé B', 'Gomis JF', 'Gaye O', 'Ndiaye JL', 'Milligan PJ']	10.1093/heapol/czx084	2017 Nov 1	Health policy and planning	1	Milligan PJ	8610614	2017 Nov 1	['Journal Article']	PubMed - indexed for MEDLINE	Health Policy Plan	Large-scale delivery of seasonal malaria chemoprevention to children under 10 in Senegal: an economic analysis.
28968911	DictElement({'pubmed': ['28968911'], 'medline': [], 'pii': '4107002', 'doi': '10.1093/jme/tjx164', 'rid': '28968911', 'eid': '28968911'}, attributes={})	['King SA', 'Onayifeke B', 'Akorli J', 'Sibomana I', 'Chabi J', 'Manful-Gwira T', 'Dadzie S', 'Suzuki T', 'Wilson MD', 'Boakye DA', 'de Souza DK']	10.1093/jme/tjx164	2017 Nov 7	Journal of medical entomology	1	de Souza DK	0375400	2017 Nov 7	['Journal Article']	PubMed - indexed for MEDLINE	J Med Entomol	The Role of Detoxification Enzymes in the Adaptation of the Major Malaria Vector Anopheles gambiae (Giles; Diptera: Culicidae) to Polluted Water.
28964255	DictElement({'pubmed': ['28964255'], 'medline': [], 'doi': '10.1186/s12936-017-2036-0', 'pii': '10.1186/s12936-017-2036-0', 'pmc': 'PMC5622423', 'rid': '28964255', 'eid': '28964255', 'pmcid': 'pmc-id: PMC5622423;'}, attributes={})	['Gunda R', 'Chimbari MJ', 'Shamu S', 'Sartorius B', 'Mukaratirwa S']	10.1186/s12936-017-2036-0	2017 Sep 30	Malaria journal	1	Mukaratirwa S	101139802	2017 Sep 30	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Malaria incidence trends and their association with climatic variables in rural Gwanda, Zimbabwe, 2005-2015.
28962616	DictElement({'pubmed': ['28962616'], 'medline': [], 'doi': '10.1186/s12936-017-2041-3', 'pii': '10.1186/s12936-017-2041-3', 'pmc': 'PMC5622501', 'rid': '28962616', 'eid': '28962616', 'pmcid': 'pmc-id: PMC5622501;'}, attributes={})	['Siriwardhana C', 'Fang R', 'Salanti A', 'Leke RGF', 'Bobbili N', 'Taylor DW', 'Chen JJ']	10.1186/s12936-017-2041-3	2017 Sep 29	Malaria journal	1	Chen JJ	101139802	2017 Sep 29	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Statistical prediction of immunity to placental malaria based on multi-assay antibody data for malarial antigens.
28934435	DictElement({'pubmed': ['28934435'], 'medline': [], 'pii': '4061306', 'doi': '10.1093/infdis/jix371', 'pmc': 'PMC5853569', 'rid': '28934435', 'eid': '28934435', 'pmcid': 'pmc-id: PMC5853569;'}, attributes={})	['Ataíde R', 'Powell R', 'Moore K', 'McLean A', 'Phyo AP', 'Nair S', 'White M', 'Anderson TJ', 'Beeson JG', 'Simpson JA', 'Nosten F', 'Fowkes FJI']	10.1093/infdis/jix371	2017 Sep 15	The Journal of infectious diseases	1	Fowkes FJI	0413675	2017 Sep 15	['Journal Article', 'Multicenter Study']	PubMed - indexed for MEDLINE	J Infect Dis	Declining Transmission and Immunity to Malaria and Emerging Artemisinin Resistance in Thailand: A Longitudinal Study.
